movie,year,genre,color,language,country,rating,duration,budget
Sliding Doors,1998,Comedy,Color,English,UK,R,99,"$9,000,000.00 "
The Rundown,2003,Action,Color,English,USA,PG-13,104,"$85,000,000.00 "
Inherent Vice,2014,Comedy,Color,English,USA,R,148,"$20,000,000.00 "
Pooh's Heffalump Movie,2005,Animation,Color,English,USA,G,68,"$20,000,000.00 "
Arachnophobia,1990,Comedy,Color,English,USA,PG-13,103,"$31,000,000.00 "
Shall We Dance,2004,Comedy,Color,English,USA,PG-13,106,"$50,000,000.00 "
Benji,1974,Adventure,Color,English,USA,G,86,"$500,000.00 "
The Terminal,2004,Comedy,Color,English,USA,PG-13,128,"$60,000,000.00 "
Pineapple Express,2008,Action,Color,English,USA,R,117,"$27,000,000.00 "
The Contender,2000,Drama,Color,English,USA,R,126,"$20,000,000.00 "
The Wackness,2008,Comedy,Color,English,USA,R,99,"$6,000,000.00 "
Hanna,2011,Action,Color,English,USA,PG-13,111,"$30,000,000.00 "
City of Angels,1998,Drama,Color,English,Germany,PG-13,114,"$55,000,000.00 "
Crocodile Dundee,1986,Adventure,Color,English,Australia,PG-13,93,"$8,800,000.00 "
Baby Boy,2001,Crime,Black and White,English,USA,R,130,"$16,000,000.00 "
Taken,2008,Action,Color,English,France,PG-13,93,"$25,000,000.00 "
Cloud Atlas,2012,Drama,Color,English,Germany,R,172,"$102,000,000.00 "
The Croods,2013,Adventure,Color,English,USA,PG,98,"$135,000,000.00 "
The Hundred-Foot Journey,2014,Comedy,Color,English,USA,PG,122,"$22,000,000.00 "
Cube,1997,Mystery,Color,English,Canada,R,90,"$365,000.00 "
Starship Troopers,1997,Action,Color,English,USA,R,129,"$105,000,000.00 "
Ip Man 3,2015,Action,Color,Cantonese,Hong Kong,PG-13,105,"$36,000,000.00 "
Madagascar 3: Europe's Most Wanted,2012,Adventure,Color,English,USA,PG,93,"$145,000,000.00 "
Basquiat,1996,Biography,Color,English,USA,R,108,"$3,300,000.00 "
On Her Majesty's Secret Service,1969,Action,Color,English,UK,M,142,"$7,000,000.00 "
Analyze This,1999,Comedy,Color,English,USA,R,103,"$30,000,000.00 "
Compliance,2012,Biography,Color,English,USA,R,90,"$270,000.00 "
Tin Cup,1996,Comedy,Color,English,USA,R,135,"$45,000,000.00 "
Spy Kids,2001,Action,Color,English,USA,PG,88,"$35,000,000.00 "
The Circle,2000,Drama,Color,Persian,Iran,Not Rated,90,"$10,000.00 "
The Man from U.N.C.L.E.,2015,Action,Color,English,USA,PG-13,116,"$75,000,000.00 "
From Dusk Till Dawn,1996,Crime,Color,English,USA,R,108,"$19,000,000.00 "
The Secret Life of Bees,2008,Drama,Color,English,USA,PG-13,110,"$11,000,000.00 "
Mission: Impossible,1996,Action,Color,English,USA,PG-13,110,"$80,000,000.00 "
RED,2010,Action,Color,English,USA,PG-13,111,"$58,000,000.00 "
Danny Collins,2015,Comedy,Color,English,USA,R,106,"$10,000,000.00 "
Jurassic World,2015,Action,Color,English,USA,PG-13,124,"$150,000,000.00 "
Curse of the Golden Flower,2006,Drama,Color,Mandarin,China,R,114,"$45,000,000.00 "
Trainwreck,2015,Comedy,Color,English,Japan,R,129,"$35,000,000.00 "
Southpaw,2015,Drama,Color,English,USA,R,124,"$30,000,000.00 "
Man on the Moon,1999,Biography,Color,English,UK,R,118,"$52,000,000.00 "
"Lovely, Still",2008,Drama,Color,English,USA,PG,90,"$5,000,000.00 "
I Am Legend,2007,Drama,Color,English,USA,PG-13,104,"$150,000,000.00 "
The Outsiders,1983,Crime,Color,English,USA,PG-13,114,"$10,000,000.00 "
Transformers,2007,Action,Color,English,USA,PG-13,144,"$150,000,000.00 "
The Patriot,2000,Action,Color,English,USA,R,142,"$110,000,000.00 "
Ted,2012,Comedy,Color,English,USA,R,112,"$50,000,000.00 "
Big Eyes,2014,Biography,Color,English,USA,PG-13,106,"$10,000,000.00 "
The Cotton Club,1984,Crime,Color,English,USA,R,123,"$58,000,000.00 "
Shaft,2000,Action,Color,English,Germany,R,99,"$46,000,000.00 "
The Doors,1991,Biography,Color,English,USA,R,140,"$38,000,000.00 "
Cloverfield,2008,Action,Color,English,USA,PG-13,85,"$25,000,000.00 "
Buried,2010,Drama,Color,English,Spain,R,95,"$3,000,000.00 "
The Debt,2010,Drama,Color,English,USA,R,113,"$20,000,000.00 "
The Pledge,2001,Crime,Color,English,USA,R,124,"$45,000,000.00 "
Saints and Soldiers,2003,Action,Color,English,USA,PG-13,90,"$780,000.00 "
Contraband,2012,Action,Color,English,USA,R,109,"$25,000,000.00 "
Troy,2004,Adventure,Color,English,USA,R,196,"$175,000,000.00 "
Pitch Black,2000,Horror,Color,English,USA,R,112,"$23,000,000.00 "
Burn After Reading,2008,Comedy,Color,English,USA,R,96,"$37,000,000.00 "
The Brothers Bloom,2008,Adventure,Color,English,USA,PG-13,114,"$20,000,000.00 "
Cruel Intentions,1999,Drama,Color,English,USA,R,97,"$10,500,000.00 "
The Iceman,2012,Biography,Color,English,USA,R,106,"$10,000,000.00 "
The Grey,2011,Action,Color,English,USA,R,117,"$25,000,000.00 "
Don Juan DeMarco,1994,Comedy,Color,English,USA,PG-13,97,"$25,000,000.00 "
Signs,2002,Drama,Color,English,USA,PG-13,106,"$72,000,000.00 "
Sherrybaby,2006,Drama,Color,English,USA,R,96,"$2,000,000.00 "
The Grandmaster,2013,Action,Color,Mandarin,Hong Kong,PG-13,122,"$38,600,000.00 "
Bandslam,2009,Comedy,Color,English,USA,PG,111,"$20,000,000.00 "
Daylight,1996,Action,Color,English,USA,PG-13,114,"$80,000,000.00 "
RocknRolla,2008,Action,Color,English,UK,R,114,"$18,000,000.00 "
A.I. Artificial Intelligence,2001,Adventure,Color,English,USA,PG-13,146,"$100,000,000.00 "
Lords of Dogtown,2005,Biography,Color,English,USA,PG-13,107,"$25,000,000.00 "
Real Women Have Curves,2002,Comedy,Color,English,USA,PG-13,90,"$3,000,000.00 "
Ocean's Thirteen,2007,Crime,Color,English,USA,PG-13,122,"$85,000,000.00 "
Horrible Bosses,2011,Comedy,Color,English,USA,R,106,"$35,000,000.00 "
Romeo + Juliet,1996,Drama,Color,English,USA,PG-13,120,"$14,500,000.00 "
Stoker,2013,Drama,Color,English,UK,R,99,"$12,000,000.00 "
Dragonslayer,1981,Action,Color,English,USA,PG,108,"$18,000,000.00 "
Catch a Fire,2006,Biography,Color,English,France,PG-13,98,"$14,000,000.00 "
Pontypool,2008,Fantasy,Color,English,Canada,Not Rated,95,"$1,500,000.00 "
Talladega Nights: The Ballad of Ricky Bobby,2006,Action,Color,English,USA,PG-13,122,"$73,000,000.00 "
Crazy/Beautiful,2001,Drama,Color,English,USA,PG-13,135,"$14,000,000.00 "
The Longest Yard,2005,Comedy,Color,English,USA,PG-13,113,"$82,000,000.00 "
Bedazzled,2000,Comedy,Color,English,USA,PG-13,93,"$48,000,000.00 "
Dark Water,2005,Drama,Color,English,USA,PG-13,103,"$30,000,000.00 "
Point Break,2015,Action,Color,English,USA,PG-13,114,"$105,000,000.00 "
Point Break,2015,Action,Color,English,USA,PG-13,114,"$105,000,000.00 "
The Adjustment Bureau,2011,Romance,Color,English,USA,PG-13,106,"$50,200,000.00 "
Spaceballs,1987,Adventure,Color,English,USA,PG,96,"$22,700,000.00 "
Away We Go,2009,Comedy,Color,English,USA,R,98,"$17,000,000.00 "
Prometheus,2012,Adventure,Color,English,USA,R,124,"$130,000,000.00 "
Cadillac Records,2008,Biography,Color,English,USA,R,109,"$12,000,000.00 "
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,Adventure,Color,English,USA,PG,150,"$180,000,000.00 "
The Mask,1994,Action,Color,English,USA,PG-13,114,"$18,000,000.00 "
Cop Land,1997,Crime,Color,English,USA,R,120,"$10,000,000.00 "
The History Boys,2006,Comedy,Color,English,UK,R,109,"$2,000,000.00 "
My Girl,1991,Comedy,Color,English,USA,PG-13,102,"$16,500,000.00 "
Charlie and the Chocolate Factory,2005,Adventure,Color,English,USA,PG,115,"$150,000,000.00 "
Criminal,2016,Action,Color,English,UK,R,113,"$31,500,000.00 "
While We're Young,2014,Comedy,Color,English,USA,R,97,"$10,000,000.00 "
The Nutty Professor,1996,Comedy,Color,English,USA,PG-13,95,"$54,000,000.00 "
Man on Fire,2004,Action,Color,English,USA,R,146,"$70,000,000.00 "
Perfume: The Story of a Murderer,2006,Crime,Color,English,Germany,R,147,"$50,000,000.00 "
World War Z,2013,Action,Color,English,USA,PG-13,123,"$190,000,000.00 "
Public Enemies,2009,Biography,Color,English,USA,R,140,"$100,000,000.00 "
Independence Day,1996,Action,Color,English,USA,PG-13,154,"$75,000,000.00 "
Quartet,2012,Comedy,Color,English,UK,PG-13,98,"$11,000,000.00 "
Next Stop Wonderland,1998,Comedy,Color,English,USA,R,104,"$1,000,000.00 "
Funny Games,2007,Crime,Color,English,USA,R,111,"$15,000,000.00 "
Stake Land,2010,Drama,Color,English,USA,R,98,"$650,000.00 "
Bad Company,2002,Action,Color,English,USA,PG-13,116,"$70,000,000.00 "
Across the Universe,2007,Drama,Color,English,USA,PG-13,133,"$45,000,000.00 "
Across the Universe,2007,Drama,Color,English,USA,PG-13,133,"$45,000,000.00 "
The Hudsucker Proxy,1994,Comedy,Black and White,English,UK,PG,111,"$30,000,000.00 "
Thor: The Dark World,2013,Action,Color,English,USA,PG-13,112,"$170,000,000.00 "
"I, Robot",2004,Action,Color,English,USA,PG-13,115,"$120,000,000.00 "
Pretty Woman,1990,Comedy,Color,English,USA,R,125,"$14,000,000.00 "
The Incredible Hulk,2008,Action,Color,English,USA,PG-13,135,"$150,000,000.00 "
The Boxtrolls,2014,Adventure,Color,English,USA,PG,96,"$60,000,000.00 "
The Best Man Holiday,2013,Comedy,Color,English,USA,R,123,"$17,000,000.00 "
Curious George,2006,Adventure,Color,English,USA,G,78,"$50,000,000.00 "
Don Jon,2013,Comedy,Color,English,USA,R,90,"$3,000,000.00 "
You've Got Mail,1998,Comedy,Color,English,USA,PG,119,"$65,000,000.00 "
The Horse Whisperer,1998,Drama,Color,English,USA,PG-13,170,"$60,000,000.00 "
Keeping the Faith,2000,Comedy,Color,English,USA,PG-13,128,"$30,000,000.00 "
Once Upon a Time in Mexico,2003,Action,Color,English,USA,R,102,"$29,000,000.00 "
Mystic Pizza,1988,Comedy,Color,English,USA,R,104,"$6,000,000.00 "
Saw,2004,Horror,Color,English,USA,R,103,"$1,200,000.00 "
The Hobbit: The Battle of the Five Armies,2014,Adventure,Color,English,New Zealand,PG-13,164,"$250,000,000.00 "
The Mist,2007,Horror,Color,English,USA,R,126,"$18,000,000.00 "
Mallrats,1995,Comedy,Color,English,USA,R,123,"$6,000,000.00 "
Blade,1998,Action,Color,English,USA,R,110,"$45,000,000.00 "
You Only Live Twice,1967,Action,Color,English,UK,Approved,117,"$9,500,000.00 "
Con Air,1997,Action,Color,English,USA,R,123,"$75,000,000.00 "
Prefontaine,1997,Biography,Color,English,USA,PG-13,106,"$8,000,000.00 "
The Other Guys,2010,Action,Color,English,USA,PG-13,116,"$100,000,000.00 "
Ramona and Beezus,2010,Adventure,Color,English,USA,G,103,"$15,000,000.00 "
The Spiderwick Chronicles,2008,Adventure,Color,English,USA,PG,107,"$90,000,000.00 "
Hitch,2005,Comedy,Color,English,USA,PG-13,118,"$70,000,000.00 "
Air Force One,1997,Action,Color,English,USA,R,124,"$85,000,000.00 "
The Assassin,2015,Action,Color,Mandarin,Taiwan,Not Rated,105,"$15,000,000.00 "
Enemy at the Gates,2001,Drama,Color,English,USA,R,131,"$68,000,000.00 "
Secretariat,2010,Biography,Color,English,USA,PG,123,"$35,000,000.00 "
The Railway Man,2013,Biography,Color,English,Australia,R,116,"$18,000,000.00 "
The Holiday,2006,Comedy,Color,English,USA,PG-13,138,"$85,000,000.00 "
Sunshine State,2002,Drama,Color,English,USA,PG-13,141,"$5,600,000.00 "
Max,2015,Adventure,Color,English,USA,PG,111,"$20,000,000.00 "
Redbelt,2008,Drama,Color,English,USA,R,99,"$7,000,000.00 "
The Long Kiss Goodnight,1996,Action,Color,English,USA,R,121,"$65,000,000.00 "
Under the Tuscan Sun,2003,Comedy,Color,English,USA,PG-13,113,"$18,000,000.00 "
Killer Joe,2011,Crime,Color,English,USA,R,98,"$11,000,000.00 "
Licence to Kill,1989,Action,Color,English,UK,PG-13,133,"$32,000,000.00 "
A Nightmare on Elm Street 3: Dream Warriors,1987,Action,Color,English,USA,X,88,"$4,500,000.00 "
Dick,1999,Comedy,Color,English,France,PG-13,94,"$13,000,000.00 "
House of Wax,2005,Horror,Color,English,Australia,R,108,"$30,000,000.00 "
House of Wax,2005,Horror,Color,English,Australia,R,108,"$30,000,000.00 "
The Best Offer,2013,Crime,Color,English,Italy,R,131,"$13,500,000.00 "
Legends of the Fall,1994,Drama,Color,English,USA,R,133,"$30,000,000.00 "
Find Me Guilty,2006,Biography,Color,English,Germany,R,125,"$13,000,000.00 "
Iron Man 2,2010,Action,Color,English,USA,PG-13,124,"$200,000,000.00 "
Dreamer: Inspired by a True Story,2005,Drama,Color,English,USA,PG,98,"$32,000,000.00 "
The Duchess,2008,Biography,Color,English,UK,PG-13,110,"$13,500,000.00 "
The Thomas Crown Affair,1999,Crime,Color,English,USA,R,113,"$48,000,000.00 "
Ride with the Devil,1999,Drama,Color,English,USA,R,148,"$35,000,000.00 "
The Wolverine,2013,Action,Color,English,USA,PG-13,138,"$120,000,000.00 "
Something's Gotta Give,2003,Comedy,Color,English,USA,PG-13,128,"$80,000,000.00 "
Oscar and Lucinda,1997,Drama,Color,English,USA,R,132,"$16,000,000.00 "
Austin Powers: The Spy Who Shagged Me,1999,Action,Color,English,USA,PG-13,95,"$33,000,000.00 "
Zoolander,2001,Comedy,Color,English,Germany,PG-13,90,"$28,000,000.00 "
The Runaways,2010,Biography,Color,English,USA,R,106,"$10,000,000.00 "
Child's Play,1988,Fantasy,Color,English,USA,R,87,"$9,000,000.00 "
Sky High,2005,Adventure,Color,English,USA,PG,100,"$35,000,000.00 "
August: Osage County,2013,Drama,Color,English,USA,R,121,"$25,000,000.00 "
"Girl, Interrupted",1999,Biography,Color,English,USA,R,127,"$24,000,000.00 "
Harry Brown,2009,Action,Color,English,UK,R,97,"$7,300,000.00 "
Miss Potter,2006,Biography,Color,English,UK,PG,88,"$30,000,000.00 "
Where the Wild Things Are,2009,Adventure,Color,English,Germany,PG,101,"$100,000,000.00 "
The Hunger Games: Mockingjay - Part 1,2014,Adventure,Color,English,USA,PG-13,123,"$125,000,000.00 "
Blades of Glory,2007,Comedy,Color,English,USA,PG-13,93,"$61,000,000.00 "
My Best Friend's Wedding,1997,Comedy,Color,English,USA,PG-13,105,"$46,000,000.00 "
Superman Returns,2006,Action,Color,English,USA,PG-13,169,"$209,000,000.00 "
Drumline,2002,Comedy,Color,English,USA,PG-13,118,"$20,000,000.00 "
Fear and Loathing in Las Vegas,1998,Adventure,Color,English,USA,R,118,"$18,500,000.00 "
Sherlock Holmes: A Game of Shadows,2011,Action,Color,English,USA,PG-13,129,"$125,000,000.00 "
Man of Steel,2013,Action,Color,English,USA,PG-13,143,"$225,000,000.00 "
The Equalizer,2014,Action,Color,English,USA,R,132,"$55,000,000.00 "
Mirrormask,2005,Adventure,Color,English,UK,PG,101,"$4,000,000.00 "
Ali,2001,Biography,Black and White,English,USA,R,165,"$107,000,000.00 "
Machete,2010,Action,Color,English,USA,R,105,"$10,500,000.00 "
Nick and Norah's Infinite Playlist,2008,Comedy,Color,English,USA,PG-13,90,"$9,000,000.00 "
The Chronicles of Narnia: Prince Caspian,2008,Action,Color,English,USA,PG,150,"$225,000,000.00 "
Premium Rush,2012,Action,Color,English,USA,PG-13,91,"$35,000,000.00 "
A Dangerous Method,2011,Biography,Color,English,UK,R,99,"$15,000,000.00 "
Youth in Revolt,2009,Comedy,Color,English,USA,R,90,"$18,000,000.00 "
Legally Blonde,2001,Comedy,Color,English,USA,PG-13,96,"$18,000,000.00 "
13 Going on 30,2004,Comedy,Color,English,USA,PG-13,98,"$37,000,000.00 "
Ghostbusters,2016,Action,Color,English,USA,PG-13,116,"$144,000,000.00 "
Ghostbusters,2016,Action,Color,English,USA,PG-13,116,"$144,000,000.00 "
Shooter,2007,Action,Color,English,USA,R,124,"$61,000,000.00 "
A Knight's Tale,2001,Action,Color,English,USA,PG-13,144,"$65,000,000.00 "
Jay and Silent Bob Strike Back,2001,Comedy,Color,English,USA,R,104,"$22,000,000.00 "
Lights Out,2016,Horror,Color,English,USA,PG-13,81,"$4,900,000.00 "
The Transporter,2002,Action,Color,English,France,PG-13,92,"$21,000,000.00 "
The Hunger Games: Mockingjay - Part 2,2015,Adventure,Color,English,USA,PG-13,137,"$160,000,000.00 "
The Homesman,2014,Drama,Color,English,USA,R,122,"$16,000,000.00 "
Kung Fu Killer,2014,Action,Color,Cantonese,China,,100,"$25,000,000.00 "
Cliffhanger,1993,Action,Color,English,USA,R,124,"$70,000,000.00 "
Barbershop,2002,Comedy,Color,English,USA,PG-13,102,"$12,000,000.00 "
Cyrus,2010,Comedy,Color,English,USA,R,91,"$7,000,000.00 "
Magic Mike,2012,Comedy,Color,English,USA,R,110,"$7,000,000.00 "
Flipped,2010,Comedy,Color,English,USA,PG,90,"$14,000,000.00 "
Life as a House,2001,Drama,Color,English,USA,R,125,"$18,000,000.00 "
Woman in Gold,2015,Biography,Color,English,UK,PG-13,109,"$11,000,000.00 "
Real Steel,2011,Action,Color,English,USA,PG-13,127,"$110,000,000.00 "
We Are Marshall,2006,Drama,Color,English,USA,PG,131,"$65,000,000.00 "
Payback,1999,Action,Color,English,USA,R,90,"$50,000,000.00 "
Monster's Ball,2001,Drama,Color,English,USA,R,112,"$4,000,000.00 "
Scrooged,1988,Comedy,Color,English,USA,PG-13,101,"$32,000,000.00 "
Another Earth,2011,Drama,Color,English,USA,PG-13,92,"$100,000.00 "
Top Gun,1986,Action,Color,English,USA,PG,110,"$15,000,000.00 "
Just Like Heaven,2005,Comedy,Color,English,USA,PG-13,95,"$58,000,000.00 "
Blade II,2002,Action,Color,English,USA,R,117,"$54,000,000.00 "
Bandits,2001,Comedy,Color,English,USA,PG-13,123,"$80,000,000.00 "
The Puffy Chair,2005,Comedy,Color,English,USA,R,85,"$15,000.00 "
Goosebumps,2015,Adventure,Color,English,USA,PG,103,"$58,000,000.00 "
Neighbors,2014,Comedy,Color,English,USA,R,97,"$18,000,000.00 "
Goosebumps,2015,Adventure,Color,English,USA,PG,103,"$58,000,000.00 "
Kill List,2011,Crime,Color,English,UK,Not Rated,95,"$500,000.00 "
The Fountain,2006,Drama,Color,English,USA,PG-13,96,"$35,000,000.00 "
It's Kind of a Funny Story,2010,Comedy,Color,English,USA,PG-13,101,"$8,000,000.00 "
Seven Years in Tibet,1997,Adventure,Color,English,USA,PG-13,136,"$70,000,000.00 "
Million Dollar Arm,2014,Biography,Color,English,USA,PG,124,"$25,000,000.00 "
Legend,2015,Biography,Color,English,UK,R,132,"$30,000,000.00 "
Conan the Barbarian,1982,Adventure,Color,English,USA,R,129,"$20,000,000.00 "
Conan the Barbarian,1982,Adventure,Color,English,USA,R,129,"$20,000,000.00 "
Sunshine Cleaning,2008,Comedy,Color,English,USA,R,91,"$8,000,000.00 "
The Fast and the Furious,2001,Action,Color,English,USA,PG-13,106,"$38,000,000.00 "
The Fast and the Furious,2001,Action,Color,English,USA,PG-13,106,"$38,000,000.00 "
The Living Daylights,1987,Action,Color,English,UK,PG,130,"$30,000,000.00 "
The Fast and the Furious,2001,Action,Color,English,USA,PG-13,106,"$38,000,000.00 "
Friends with Benefits,2011,Comedy,Color,English,USA,R,109,"$35,000,000.00 "
Home for the Holidays,1995,Comedy,Color,English,USA,PG-13,103,"$20,000,000.00 "
The Weather Man,2005,Comedy,Color,English,USA,R,102,"$22,000,000.00 "
I Love You Phillip Morris,2009,Biography,Color,English,France,R,102,"$13,000,000.00 "
Space Cowboys,2000,Action,Black and White,English,USA,PG-13,130,"$65,000,000.00 "
Paranormal Activity,2007,Horror,Color,English,USA,R,84,"$15,000.00 "
Angela's Ashes,1999,Drama,Color,English,USA,R,145,"$25,000,000.00 "
Men of Honor,2000,Biography,Color,English,USA,R,129,"$32,000,000.00 "
Jarhead,2005,Action,Color,English,Germany,R,125,"$70,000,000.00 "
Nerve,2016,Adventure,Color,English,USA,PG-13,96,"$20,000,000.00 "
8: The Mormon Proposition,2010,Documentary,Color,English,USA,R,80,"$2,500,000.00 "
Paul,2011,Adventure,Color,English,USA,R,109,"$40,000,000.00 "
Black Snake Moan,2006,Drama,Black and White,English,USA,R,116,"$15,000,000.00 "
The Addams Family,1991,Comedy,Color,English,USA,PG-13,99,"$38,000,000.00 "
The Fog,1980,Fantasy,Color,English,USA,R,89,"$1,000,000.00 "
Ondine,2009,Drama,Color,English,Ireland,PG-13,111,"$12,000,000.00 "
The Fog,1980,Fantasy,Color,English,USA,R,89,"$1,000,000.00 "
Walk Hard: The Dewey Cox Story,2007,Comedy,Color,English,USA,R,120,"$35,000,000.00 "
War of the Worlds,2005,Adventure,Color,English,USA,PG-13,116,"$132,000,000.00 "
Out of Time,2003,Crime,Color,English,USA,R,114,"$50,000,000.00 "
Marley & Me,2008,Comedy,Color,English,USA,PG,115,"$60,000,000.00 "
Becoming Jane,2007,Biography,Color,English,UK,PG,120,"$16,500,000.00 "
The Imaginarium of Doctor Parnassus,2009,Adventure,Color,English,UK,PG-13,123,"$40,000,000.00 "
One Hour Photo,2002,Drama,Color,English,USA,R,96,"$12,000,000.00 "
Small Time Crooks,2000,Comedy,Color,English,USA,PG,94,"$18,000,000.00 "
The Heat,2013,Action,Color,English,USA,R,123,"$43,000,000.00 "
Severance,2006,Comedy,Color,English,UK,R,90,"$5,000,000.00 "
Opal Dream,2006,Drama,Color,English,Australia,PG,86,"$11,400,000.00 "
Cloudy with a Chance of Meatballs 2,2013,Animation,Color,English,USA,PG,95,"$78,000,000.00 "
Young Adult,2011,Comedy,Color,English,USA,R,94,"$12,000,000.00 "
Cavite,2005,Thriller,Color,English,Philippines,Not Rated,80,"$7,000.00 "
Shanghai Knights,2003,Action,Color,English,USA,PG-13,114,"$50,000,000.00 "
Katy Perry: Part of Me,2012,Documentary,Color,English,USA,PG,93,"$12,000,000.00 "
